game_id,season
55,21
54,21
53,21
52,21
51,21
50,21
49,21
48,21
47,21
46,21
45,21
44,21
43,21
42,21
41,21
40,21
39,21
38,21
37,21
36,21
35,21
34,21
33,21
32,21
31,21
30,21
29,21
28,21
27,21
26,21
25,21
24,21
23,21
22,21
21,21
20,21
19,21
18,21
17,21
16,21
15,21
14,21
13,21
12,21
11,21
10,21
9,21
8,21
7,21
6,21
5,21
4,21
3,21
2,21
1,21
920,20
2732,20
2731,20
2730,20
2729,20
2485,20
2723,20
2722,20
2721,20
2705,20
2704,20
2703,20
2700,20
2699,20
2697,20
2696,20
2695,20
2694,20
2693,20
2687,20
2684,20
2683,20
2682,20
2678,20
2675,20
1619,20
1613,20
1612,20
1611,20
1610,20
1594,20
1587,20
1576,20
1552,20
1551,20
1539,20
1517,20
224,20
2646,20
2645,20
2644,20
2642,20
2641,20
2640,20
2639,20
2638,20
2637,20
2636,20
2614,20
2608,20
2606,20
2603,20
2602,20
2601,20
2594,20
2590,20
2588,20
3192,20
3191,20
3188,20
3187,20
3186,20
3183,20
3182,20
3180,20
3177,20
3175,20
3174,20
3172,20
3170,20
3167,20
3166,20
3163,20
3162,20
3160,20
3115,20
3157,20
3156,20
3154,20
3149,20
3147,20
3316,20
3315,20
3313,20
3310,20
3308,20
3304,20
3302,20
3299,20
3297,20
3294,20
3292,20
3289,20
3286,20
3284,20
3281,20
3278,20
3276,20
3272,20
3270,20
3267,20
3262,20
3260,20
3251,20
3248,20
3247,20
3245,20
3243,20
3241,20
4579,20
4743,20
4751,20
4791,20
4793,20
4796,20
4799,20
4802,20
4804,20
4808,20
3238,20
3236,20
3233,20
3230,20
2907,20
3225,20
3221,20
3220,20
3218,20
3216,20
3214,20
3211,20
3208,20
3207,20
3205,20
3202,20
3199,20
3144,20
3084,20
3142,20
3140,20
3138,20
3136,20
3134,20
3133,20
4642,20
4641,20
4640,20
4639,20
4638,20
4637,20
4636,20
4635,20
4634,20
4633,20
4631,20
4630,20
4629,20
4628,20
4627,20
4626,20
4625,20
4624,20
4623,20
4622,20
4621,20
4620,20
4619,20
4618,20
4617,20
4616,20
4615,20
4611,20
4610,20
4606,20
4970,20
4969,20
4968,20
3125,20
4967,20
4966,20
4965,20
4782,20
4964,20
3124,20
4676,20
4673,20
4671,20
4670,20
4614,20
4669,20
3121,20
3119,20
3127,20
3126,20
3123,20
3122,20
3015,20
3132,20
3131,20
3130,20
3129,20
3128,20
4665,20
4664,20
4662,20
4661,20
4652,20
4660,20
4659,20
3342,20
5017,20
5016,20
5015,20
5014,20
4657,20
4656,20
4655,20
4654,20
3601,20
3326,20
3324,20
3320,20
2037,20
2039,19
2746,19
2745,19
2744,19
2743,19
2742,19
2741,19
2740,19
2739,19
2738,19
4241,19
4612,19
2719,19
2718,19
2717,19
2716,19
2715,19
2714,19
2713,19
2712,19
2711,19
2145,19
2671,19
2670,19
1188,19
1185,19
2669,19
2668,19
2667,19
2666,19
2665,19
2664,19
2663,19
2662,19
2661,19
2660,19
2659,19
2658,19
2657,19
2656,19
2655,19
2653,19
2652,19
2651,19
2650,19
1361,19
1360,19
1359,19
1358,19
1357,19
1356,19
1355,19
1354,19
1353,19
1352,19
3092,19
1577,19
3091,19
3089,19
3088,19
2770,19
2769,19
2768,19
2767,19
2766,19
2765,19
2764,19
895,19
894,19
868,19
860,19
861,19
2787,19
2786,19
2785,19
2784,19
2783,19
2782,19
2781,19
2780,19
2779,19
2778,19
2777,19
2776,19
2775,19
2810,19
2809,19
2808,19
2807,19
2806,19
2805,19
2804,19
2803,19
2802,19
2801,19
2800,19
2799,19
2798,19
2797,19
2831,19
2830,19
2829,19
2828,19
2849,19
2848,19
2847,19
2846,19
2845,19
2927,19
2926,19
2925,19
2924,19
2923,19
2922,19
2921,19
2920,19
2919,19
2918,19
2844,19
2843,19
2842,19
2841,19
2840,19
2839,19
2838,19
2866,19
2865,19
2864,19
2863,19
2862,19
2861,19
2860,19
2903,19
819,19
3066,19
816,19
1341,19
3064,19
2902,19
2901,19
2900,19
2899,19
2895,19
2894,19
2893,19
2890,19
2889,19
2888,19
2881,19
2880,19
2879,19
2878,19
2877,19
2876,19
2875,19
2914,19
2913,19
2912,19
2911,19
2910,19
4613,19
2203,19
974,19
963,19
951,19
934,19
2616,19
2615,19
2950,19
2949,19
2948,19
2947,19
2946,19
2945,19
2944,19
2943,19
2942,19
2941,19
2635,19
2634,19
2633,19
2632,19
2631,19
2630,19
2629,19
2628,19
2627,19
2626,19
2625,19
2624,19
2623,19
2621,19
2620,19
2619,19
2618,19
2612,19
2611,19
2610,19
2609,19
2607,19
2605,19
2604,19
2600,19
2599,19
2598,19
2597,19
2596,19
2595,19
2593,19
2592,19
2591,19
2589,19
2587,19
3075,19
1609,19
3074,19
3073,19
2582,19
2580,19
2578,19
2577,19
897,19
367,19
365,19
908,19
907,19
1519,19
1664,18
1661,18
1660,18
1657,18
931,18
928,18
1622,18
1549,18
1548,18
1547,18
1546,18
1545,18
1544,18
1543,18
1541,18
1540,18
1468,18
1467,18
1466,18
1465,18
1464,18
1460,18
1459,18
1458,18
1457,18
1456,18
1163,18
1162,18
1161,18
1160,18
1159,18
1097,18
1096,18
1095,18
1094,18
1103,18
1102,18
1101,18
566,18
565,18
561,18
560,18
557,18
553,18
549,18
548,18
342,18
546,18
1100,18
1753,18
1749,18
1747,18
1746,18
1743,18
1742,18
1741,18
1739,18
1738,18
1730,18
1729,18
1722,18
1719,18
1718,18
1453,18
1452,18
1451,18
1450,18
1442,18
1441,18
1421,18
1420,18
1419,18
1418,18
1417,18
1416,18
1415,18
1414,18
1413,18
1412,18
1388,18
1386,18
1222,18
1219,18
1184,18
1140,18
1124,18
1123,18
1122,18
1121,18
1120,18
1092,18
1091,18
1090,18
1089,18
1087,18
1086,18
1085,18
1084,18
1083,18
1076,18
1075,18
1074,18
1073,18
1072,18
1066,18
1065,18
1064,18
1063,18
1062,18
1057,18
1056,18
1055,18
1037,18
1036,18
1035,18
1034,18
1033,18
1032,18
1031,18
1030,18
1029,18
1028,18
1027,18
1026,18
326,18
325,18
327,18
1021,18
1020,18
1010,18
296,18
1009,18
1008,18
1007,18
1005,18
1004,18
1003,18
1002,18
1001,18
1000,18
999,18
998,18
997,18
996,18
992,18
991,18
990,18
989,18
988,18
462,18
461,18
460,18
450,18
449,18
446,18
441,18
437,18
436,18
435,18
430,18
429,18
407,18
403,18
404,18
402,18
393,18
409,18
467,18
466,18
1586,17
1585,17
878,17
862,17
847,17
717,17
385,17
1584,17
1583,17
1582,17
4609,17
4605,17
1581,17
1580,17
1579,17
1578,17
1575,17
1574,17
1573,17
1572,17
2023,17
1571,17
1570,17
1569,17
1568,17
1567,17
1566,17
1565,17
1564,17
1285,17
1284,17
1283,17
1282,17
1281,17
1280,17
1279,17
4603,17
1563,17
1562,17
4602,17
1561,17
1560,17
1559,17
1291,17
1558,17
1557,17
1556,17
1555,17
1554,17
1553,17
1538,17
1537,17
1536,17
1535,17
1534,17
1533,17
1532,17
1531,17
1530,17
1529,17
1528,17
1527,17
1526,17
1525,17
1524,17
1523,17
1522,17
1521,17
1520,17
1494,17
1493,17
1492,17
1491,17
1275,17
1490,17
1489,17
1488,17
1487,17
1486,17
1485,17
1484,17
1500,17
1499,17
1515,17
1514,17
1513,17
1512,17
1511,17
1510,17
1509,17
1508,17
1507,17
1506,17
1505,17
2015,17
1504,17
1503,17
1606,17
1605,17
1604,17
1603,17
1602,17
1601,17
1600,17
1599,17
1598,17
1597,17
1596,17
1595,17
1593,17
1592,17
1591,17
1590,17
1589,17
1588,17
1778,17
3058,17
3056,17
3052,17
3049,17
458,17
456,17
454,17
2282,17
2281,17
2280,17
2279,17
2278,17
2277,17
2276,17
2275,17
2260,17
2259,17
2258,17
2257,17
2256,17
2255,17
2254,17
2251,17
2250,17
2249,17
2248,17
2247,17
2246,17
2245,17
3113,17
3112,17
3111,17
3105,17
3107,17
2237,17
2236,17
2235,17
2234,17
2233,17
2232,17
2221,17
2220,17
2219,17
2218,17
2217,17
2216,17
2215,17
2214,17
2213,17
2212,17
2211,17
2210,17
2209,17
2208,17
1877,17
1876,17
1873,17
2298,17
2297,17
2296,17
2295,17
2294,17
2293,17
2292,17
318,17
2291,17
2290,17
1867,17
1866,17
147,17
145,17
140,17
138,17
137,17
1861,17
1859,17
1857,17
1855,17
1854,17
1853,17
1852,17
1849,17
1848,17
1847,17
1845,17
1843,17
1278,17
1841,17
1840,17
3103,17
3101,17
3099,17
1258,17
3097,17
1839,17
1837,17
1836,17
1834,17
1833,17
1831,17
1830,17
1827,17
1826,17
1825,17
1818,17
1816,17
1815,17
1812,17
1809,17
1808,17
1807,17
1806,17
1790,17
1789,17
1039,16
1025,16
1016,16
1863,16
1862,16
1012,16
1011,16
1006,16
994,16
987,16
985,16
204,16
1015,16
1018,16
911,16
2121,16
2120,16
2119,16
2118,16
2117,16
2116,16
2115,16
2114,16
2113,16
2112,16
2111,16
2110,16
2108,16
2106,16
2104,16
2103,16
2101,16
2099,16
2098,16
2097,16
2095,16
2093,16
2091,16
1315,16
4597,16
1314,16
1316,16
1313,16
1312,16
1311,16
1305,16
1304,16
1303,16
1302,16
1300,16
1298,16
299,16
1297,16
1295,16
1293,16
1824,16
1823,16
1822,16
1821,16
1820,16
1819,16
2089,16
2088,16
2087,16
2084,16
2083,16
2082,16
2080,16
2079,16
2077,16
2076,16
2074,16
2073,16
2071,16
2069,16
2068,16
2065,16
2064,16
2062,16
2060,16
2058,16
2057,16
2056,16
2054,16
2051,16
2050,16
2049,16
2048,16
2047,16
2046,16
1636,16
1635,16
1634,16
1633,16
270,16
1654,16
1653,16
1652,16
1651,16
1650,16
1649,16
1648,16
1647,16
1646,16
1645,16
1644,16
1643,16
2036,16
2035,16
2034,16
2140,16
2139,16
2138,16
2137,16
2136,16
2135,16
2133,16
2132,16
2131,16
2129,16
2033,16
2032,16
2031,16
2030,16
2029,16
2028,16
2027,16
2026,16
2025,16
2024,16
2022,16
2021,16
2020,16
2019,16
2018,16
2017,16
2016,16
2014,16
2012,16
2011,16
2010,16
2009,16
2008,16
2007,16
2006,16
2005,16
2003,16
2002,16
2001,16
2000,16
2188,16
2187,16
2186,16
2185,16
2184,16
2183,16
2182,16
2181,16
2180,16
2179,16
2178,16
2177,16
2176,16
2169,16
2168,16
2167,16
2166,16
2165,16
2164,16
2161,16
2157,16
2156,16
2155,16
2154,16
2153,16
2505,16
2503,16
2502,16
2499,16
2490,16
2481,16
2480,16
2479,16
2478,16
2477,16
2476,16
2475,16
2474,16
2473,16
2472,16
2150,16
2149,16
2148,16
1618,16
1617,16
1616,16
1615,16
206,16
1630,16
1629,16
1628,16
1627,16
1639,16
1626,16
1625,16
1624,16
1623,16
1714,16
1713,16
1712,16
1711,16
1710,16
1709,16
1708,16
1707,16
1706,16
1705,16
1704,16
1703,16
1702,16
2043,16
2042,16
2041,16
2040,16
2038,16
2498,16
2496,16
2494,16
2493,16
2144,16
