game_id,seat_location
2756,right
2756,middle
2756,returning_champ
2755,right
2755,middle
2755,returning_champ
2754,right
2754,middle
2754,returning_champ
2753,right
2753,middle
2753,returning_champ
2752,right
2752,middle
2752,returning_champ
2750,right
2750,middle
2750,returning_champ
2749,right
2749,middle
2749,returning_champ
2748,right
2748,middle
2748,returning_champ
2747,right
2747,middle
2747,returning_champ
2737,right
2737,middle
2737,returning_champ
2736,right
2736,middle
2736,returning_champ
2734,right
2734,middle
2734,returning_champ
2733,right
2733,middle
2733,returning_champ
2728,right
2728,middle
2728,returning_champ
2727,right
2727,middle
2727,returning_champ
2725,right
2725,middle
2725,returning_champ
2724,right
2724,middle
2724,returning_champ
2720,right
2720,middle
2720,returning_champ
2710,right
2710,middle
2710,returning_champ
2709,right
2709,middle
2709,returning_champ
2707,right
2707,middle
2707,returning_champ
2706,right
2706,middle
2706,returning_champ
2702,right
2702,middle
2702,returning_champ
2701,right
2701,middle
2701,returning_champ
2698,right
2698,middle
2698,returning_champ
2691,right
2691,middle
2691,returning_champ
2692,right
2692,middle
2692,returning_champ
2690,right
2690,middle
2690,returning_champ
2689,right
2689,middle
2689,returning_champ
2688,right
2688,middle
2688,returning_champ
2685,right
2685,middle
2685,returning_champ
2686,right
2686,middle
2686,returning_champ
2681,right
2681,middle
2681,returning_champ
2680,right
2680,middle
2680,returning_champ
2679,right
2679,middle
2679,returning_champ
2677,right
2677,middle
2677,returning_champ
2676,right
2676,middle
2676,returning_champ
2674,right
2674,middle
2674,returning_champ
2673,right
2673,middle
2673,returning_champ
2672,right
2672,middle
2672,returning_champ
2581,right
2581,middle
2581,returning_champ
2579,right
2579,middle
2579,returning_champ
2576,right
2576,middle
2576,returning_champ
2574,right
2574,middle
2574,returning_champ
2573,right
2573,middle
2573,returning_champ
2566,right
2566,middle
2566,returning_champ
2565,right
2565,middle
2565,returning_champ
2561,right
2561,middle
2561,returning_champ
2560,right
2560,middle
2560,returning_champ
2559,right
2559,middle
2559,returning_champ
2552,right
2552,middle
2552,returning_champ
2553,right
2553,middle
2553,returning_champ
2548,right
2548,middle
2548,returning_champ
2546,right
2546,middle
2546,returning_champ
2544,right
2544,middle
2544,returning_champ
2543,right
2543,middle
2543,returning_champ
2542,right
2542,middle
2542,returning_champ
2541,right
2541,middle
2541,returning_champ
2539,right
2539,middle
2539,returning_champ
2538,right
2538,middle
2538,returning_champ
2537,right
2537,middle
2537,returning_champ
2526,right
2526,middle
2526,returning_champ
2525,right
2525,middle
2525,returning_champ
2524,right
2524,middle
2524,returning_champ
2521,right
2521,middle
2521,returning_champ
2518,right
2518,middle
2518,returning_champ
2517,right
2517,middle
2517,returning_champ
2516,right
2516,middle
2516,returning_champ
2515,right
2515,middle
2515,returning_champ
2514,right
2514,middle
2514,returning_champ
2511,right
2511,middle
2511,returning_champ
2512,right
2512,middle
2512,returning_champ
2510,right
2510,middle
2510,returning_champ
2509,right
2509,middle
2509,returning_champ
2508,right
2508,middle
2508,returning_champ
2507,right
2507,middle
2507,returning_champ
2506,right
2506,middle
2506,returning_champ
2504,right
2504,middle
2504,returning_champ
2501,right
2501,middle
2501,returning_champ
2500,right
2500,middle
2500,returning_champ
2497,right
2497,middle
2497,returning_champ
2495,right
2495,middle
2495,returning_champ
2492,right
2492,middle
2492,returning_champ
2491,right
2491,middle
2491,returning_champ
2489,right
2489,middle
2489,returning_champ
2487,right
2487,middle
2487,returning_champ
2488,right
2488,middle
2488,returning_champ
2486,right
2486,middle
2486,returning_champ
2484,right
2484,middle
2484,returning_champ
2483,right
2483,middle
2483,returning_champ
2471,right
2471,middle
2471,returning_champ
2470,right
2470,middle
2470,returning_champ
2469,right
2469,middle
2469,returning_champ
2468,right
2468,middle
2468,returning_champ
2467,right
2467,middle
2467,returning_champ
2466,right
2466,middle
2466,returning_champ
2465,right
2465,middle
2465,returning_champ
2455,right
2455,middle
2455,returning_champ
2454,right
2454,middle
2454,returning_champ
2453,right
2453,middle
2453,returning_champ
2452,right
2452,middle
2452,returning_champ
2451,right
2451,middle
2451,returning_champ
2450,right
2450,middle
2450,returning_champ
2449,right
2449,middle
2449,returning_champ
2448,right
2448,middle
2448,returning_champ
2439,right
2439,middle
2439,returning_champ
2438,right
2438,middle
2438,returning_champ
2437,right
2437,middle
2437,returning_champ
2434,right
2434,middle
2434,returning_champ
2431,right
2431,middle
2431,returning_champ
2430,right
2430,middle
2430,returning_champ
2422,right
2422,middle
2422,returning_champ
2417,right
2417,middle
2417,returning_champ
2416,right
2416,middle
2416,returning_champ
2415,right
2415,middle
2415,returning_champ
2414,right
2414,middle
2414,returning_champ
2413,right
2413,middle
2413,returning_champ
2412,right
2412,middle
2412,returning_champ
2411,right
2411,middle
2411,returning_champ
2410,right
2410,middle
2410,returning_champ
2397,right
2397,middle
2397,returning_champ
2393,right
2393,middle
2393,returning_champ
2392,right
2392,middle
2392,returning_champ
2391,right
2391,middle
2391,returning_champ
2390,right
2390,middle
2390,returning_champ
2382,right
2382,middle
2382,returning_champ
2379,right
2379,middle
2379,returning_champ
2377,right
2377,middle
2377,returning_champ
2376,right
2376,middle
2376,returning_champ
2375,right
2375,middle
2375,returning_champ
2374,right
2374,middle
2374,returning_champ
2373,right
2373,middle
2373,returning_champ
2372,right
2372,middle
2372,returning_champ
2371,right
2371,middle
2371,returning_champ
2370,right
2370,middle
2370,returning_champ
2369,right
2369,middle
2369,returning_champ
2368,right
2368,middle
2368,returning_champ
2367,right
2367,middle
2367,returning_champ
2366,right
2366,middle
2366,returning_champ
2365,right
2365,middle
2365,returning_champ
2364,right
2364,middle
2364,returning_champ
2363,right
2363,middle
2363,returning_champ
2362,right
2362,middle
2362,returning_champ
2361,right
2361,middle
2361,returning_champ
2360,right
2360,middle
2360,returning_champ
2359,right
2359,middle
2359,returning_champ
2358,right
2358,middle
2358,returning_champ
2357,right
2357,middle
2357,returning_champ
2349,right
2349,middle
2349,returning_champ
2348,right
2348,middle
2348,returning_champ
2347,right
2347,middle
2347,returning_champ
2346,right
2346,middle
2346,returning_champ
2345,right
2345,middle
2345,returning_champ
2344,right
2344,middle
2344,returning_champ
2343,right
2343,middle
2343,returning_champ
2330,right
2330,middle
2330,returning_champ
2329,right
2329,middle
2329,returning_champ
2327,right
2327,middle
2327,returning_champ
2326,right
2326,middle
2326,returning_champ
2325,right
2325,middle
2325,returning_champ
2324,right
2324,middle
2324,returning_champ
2323,right
2323,middle
2323,returning_champ
2322,right
2322,middle
2322,returning_champ
2320,right
2320,middle
2320,returning_champ
2321,right
2321,middle
2321,returning_champ
2306,right
2306,middle
2306,returning_champ
2305,right
2305,middle
2305,returning_champ
2304,right
2304,middle
2304,returning_champ
2303,right
2303,middle
2303,returning_champ
2302,right
2302,middle
2302,returning_champ
2301,right
2301,middle
2301,returning_champ
2300,right
2300,middle
2300,returning_champ
2299,right
2299,middle
2299,returning_champ
2289,right
2289,middle
2289,returning_champ
2288,right
2288,middle
2288,returning_champ
2287,right
2287,middle
2287,returning_champ
2286,right
2286,middle
2286,returning_champ
2285,right
2285,middle
2285,returning_champ
2284,right
2284,middle
2284,returning_champ
2283,right
2283,middle
2283,returning_champ
2274,right
2274,middle
2274,returning_champ
2273,right
2273,middle
2273,returning_champ
2272,right
2272,middle
2272,returning_champ
2271,right
2271,middle
2271,returning_champ
2270,right
2270,middle
2270,returning_champ
2268,right
2268,middle
2268,returning_champ
2269,right
2269,middle
2269,returning_champ
2267,right
2267,middle
2267,returning_champ
2266,right
2266,middle
2266,returning_champ
2261,right
2261,middle
2261,returning_champ
2252,right
2252,middle
2252,returning_champ
2244,right
2244,middle
2244,returning_champ
2253,right
2253,middle
2253,returning_champ
2243,right
2243,middle
2243,returning_champ
2242,right
2242,middle
2242,returning_champ
2241,right
2241,middle
2241,returning_champ
2240,right
2240,middle
2240,returning_champ
2239,right
2239,middle
2239,returning_champ
2238,right
2238,middle
2238,returning_champ
2231,right
2231,middle
2231,returning_champ
2230,right
2230,middle
2230,returning_champ
2229,right
2229,middle
2229,returning_champ
2228,right
2228,middle
2228,returning_champ
2227,right
2227,middle
2227,returning_champ
2226,right
2226,middle
2226,returning_champ
2225,right
2225,middle
2225,returning_champ
2224,right
2224,middle
2224,returning_champ
2223,right
2223,middle
2223,returning_champ
2222,right
2222,middle
2222,returning_champ
2207,right
2207,middle
2207,returning_champ
2204,right
2204,middle
2204,returning_champ
2202,right
2202,middle
2202,returning_champ
2201,right
2201,middle
2201,returning_champ
2200,right
2200,middle
2200,returning_champ
2199,right
2199,middle
2199,returning_champ
2198,right
2198,middle
2198,returning_champ
2194,right
2194,middle
2194,returning_champ
2193,right
2193,middle
2193,returning_champ
2192,right
2192,middle
2192,returning_champ
2191,right
2191,middle
2191,returning_champ
2175,right
2175,middle
2175,returning_champ
2174,right
2174,middle
2174,returning_champ
2173,right
2173,middle
2173,returning_champ
2171,right
2171,middle
2171,returning_champ
2170,right
2170,middle
2170,returning_champ
2163,right
2163,middle
2163,returning_champ
2160,right
2160,middle
2160,returning_champ
2162,right
2162,middle
2162,returning_champ
2159,right
2159,middle
2159,returning_champ
2158,right
2158,middle
2158,returning_champ
2152,right
2152,middle
2152,returning_champ
2151,right
2151,middle
2151,returning_champ
2147,right
2147,middle
2147,returning_champ
2146,right
2146,middle
2146,returning_champ
2141,right
2141,middle
2141,returning_champ
2143,right
2143,middle
2143,returning_champ
2134,right
2134,middle
2134,returning_champ
2142,right
2142,middle
2142,returning_champ
2130,right
2130,middle
2130,returning_champ
2128,right
2128,middle
2128,returning_champ
2127,right
2127,middle
2127,returning_champ
2126,right
2126,middle
2126,returning_champ
2125,right
2125,middle
2125,returning_champ
2124,right
2124,middle
2124,returning_champ
2122,right
2122,middle
2122,returning_champ
2123,right
2123,middle
2123,returning_champ
2109,right
2109,middle
2109,returning_champ
2107,right
2107,middle
2107,returning_champ
2105,right
2105,middle
2105,returning_champ
2100,right
2100,middle
2100,returning_champ
2102,right
2102,middle
2102,returning_champ
2096,right
2096,middle
2096,returning_champ
2094,right
2094,middle
2094,returning_champ
2092,right
2092,middle
2092,returning_champ
2090,right
2090,middle
2090,returning_champ
2086,right
2086,middle
2086,returning_champ
2085,right
2085,middle
2085,returning_champ
2081,right
2081,middle
2081,returning_champ
2078,right
2078,middle
2078,returning_champ
2075,right
2075,middle
2075,returning_champ
2072,right
2072,middle
2072,returning_champ
2070,right
2070,middle
2070,returning_champ
2067,right
2067,middle
2067,returning_champ
2066,right
2066,middle
2066,returning_champ
2063,right
2063,middle
2063,returning_champ
2061,right
2061,middle
2061,returning_champ
2059,right
2059,middle
2059,returning_champ
2055,right
2055,middle
2055,returning_champ
2053,right
2053,middle
2053,returning_champ
1989,right
1989,middle
1989,returning_champ
1988,right
1988,middle
1988,returning_champ
1987,right
1987,middle
1987,returning_champ
1986,right
1986,middle
1986,returning_champ
1984,right
1984,middle
1984,returning_champ
1983,right
1983,middle
1983,returning_champ
1981,right
1981,middle
1981,returning_champ
1973,right
1973,middle
1973,returning_champ
1972,right
1972,middle
1972,returning_champ
1971,right
1971,middle
1971,returning_champ
1968,right
1968,middle
1968,returning_champ
1967,right
1967,middle
1967,returning_champ
1969,right
1969,middle
1969,returning_champ
1951,right
1951,middle
1951,returning_champ
1950,right
1950,middle
1950,returning_champ
1949,right
1949,middle
1949,returning_champ
1947,right
1947,middle
1947,returning_champ
1948,right
1948,middle
1948,returning_champ
1939,right
1939,middle
1939,returning_champ
1938,right
1938,middle
1938,returning_champ
1931,right
1931,middle
1931,returning_champ
1929,right
1929,middle
1929,returning_champ
1926,right
1926,middle
1926,returning_champ
1924,right
1924,middle
1924,returning_champ
1923,right
1923,middle
1923,returning_champ
1921,right
1921,middle
1921,returning_champ
1922,right
1922,middle
1922,returning_champ
1915,right
1915,middle
1915,returning_champ
1911,right
1911,middle
1911,returning_champ
1909,right
1909,middle
1909,returning_champ
1905,right
1905,middle
1905,returning_champ
1903,right
1903,middle
1903,returning_champ
1902,right
1902,middle
1902,returning_champ
1898,right
1898,middle
1898,returning_champ
1897,right
1897,middle
1897,returning_champ
1894,right
1894,middle
1894,returning_champ
1895,right
1895,middle
1895,returning_champ
1886,right
1886,middle
1886,returning_champ
1884,right
1884,middle
1884,returning_champ
1883,right
1883,middle
1883,returning_champ
1880,right
1880,middle
1880,returning_champ
1879,right
1879,middle
1879,returning_champ
1878,right
1878,middle
1878,returning_champ
1875,right
1875,middle
1875,returning_champ
1874,right
1874,middle
1874,returning_champ
1872,right
1872,middle
1872,returning_champ
1871,right
1871,middle
1871,returning_champ
1870,right
1870,middle
1870,returning_champ
1869,right
1869,middle
1869,returning_champ
1868,right
1868,middle
1868,returning_champ
1865,right
1865,middle
1865,returning_champ
1864,right
1864,middle
1864,returning_champ
1860,right
1860,middle
1860,returning_champ
1858,right
1858,middle
1858,returning_champ
1856,right
1856,middle
1856,returning_champ
1851,right
1851,middle
1851,returning_champ
1850,right
1850,middle
1850,returning_champ
1846,right
1846,middle
1846,returning_champ
1844,right
1844,middle
1844,returning_champ
1842,right
1842,middle
1842,returning_champ
1838,right
1838,middle
1838,returning_champ
1835,right
1835,middle
1835,returning_champ
1832,right
1832,middle
1832,returning_champ
1829,right
1829,middle
1829,returning_champ
1828,right
1828,middle
1828,returning_champ
1817,right
1817,middle
1817,returning_champ
1814,right
1814,middle
1814,returning_champ
1813,right
1813,middle
1813,returning_champ
1811,right
1811,middle
1811,returning_champ
1810,right
1810,middle
1810,returning_champ
1805,right
1805,middle
1805,returning_champ
1804,right
1804,middle
1804,returning_champ
1803,right
1803,middle
1803,returning_champ
1802,right
1802,middle
1802,returning_champ
1801,right
1801,middle
1801,returning_champ
1800,right
1800,middle
1800,returning_champ
1799,right
1799,middle
1799,returning_champ
1798,right
1798,middle
1798,returning_champ
1797,right
1797,middle
1797,returning_champ
1796,right
1796,middle
1796,returning_champ
1795,right
1795,middle
1795,returning_champ
1794,right
1794,middle
1794,returning_champ
1793,right
1793,middle
1793,returning_champ
1792,right
1792,middle
1792,returning_champ
1791,right
1791,middle
1791,returning_champ
1788,right
1788,middle
1788,returning_champ
1787,right
1787,middle
1787,returning_champ
1786,right
1786,middle
1786,returning_champ
1785,right
1785,middle
1785,returning_champ
1784,right
1784,middle
1784,returning_champ
1782,right
1782,middle
1782,returning_champ
1783,right
1783,middle
1783,returning_champ
1781,right
1781,middle
1781,returning_champ
1780,right
1780,middle
1780,returning_champ
1779,right
1779,middle
1779,returning_champ
1776,right
1776,middle
1776,returning_champ
1775,right
1775,middle
1775,returning_champ
1774,right
1774,middle
1774,returning_champ
1773,right
1773,middle
1773,returning_champ
1772,right
1772,middle
1772,returning_champ
1771,right
1771,middle
1771,returning_champ
1770,right
1770,middle
1770,returning_champ
1769,right
1769,middle
1769,returning_champ
1768,right
1768,middle
1768,returning_champ
1767,right
1767,middle
1767,returning_champ
1766,right
1766,middle
1766,returning_champ
1765,right
1765,middle
1765,returning_champ
1764,right
1764,middle
1764,returning_champ
1763,right
1763,middle
1763,returning_champ
1762,right
1762,middle
1762,returning_champ
1761,right
1761,middle
1761,returning_champ
1760,right
1760,middle
1760,returning_champ
1759,right
1759,middle
1759,returning_champ
1758,right
1758,middle
1758,returning_champ
1757,right
1757,middle
1757,returning_champ
1755,right
1755,middle
1755,returning_champ
1754,right
1754,middle
1754,returning_champ
1717,right
1717,middle
1717,returning_champ
1716,right
1716,middle
1716,returning_champ
1715,right
1715,middle
1715,returning_champ
1701,right
1701,middle
1701,returning_champ
1700,right
1700,middle
1700,returning_champ
1699,right
1699,middle
1699,returning_champ
1698,right
1698,middle
1698,returning_champ
1690,right
1690,middle
1690,returning_champ
1681,right
1681,middle
1681,returning_champ
1678,right
1678,middle
1678,returning_champ
1677,right
1677,middle
1677,returning_champ
1676,right
1676,middle
1676,returning_champ
1675,right
1675,middle
1675,returning_champ
1659,right
1659,middle
1659,returning_champ
1658,right
1658,middle
1658,returning_champ
1655,right
1655,middle
1655,returning_champ
1642,right
1642,middle
1642,returning_champ
1641,right
1641,middle
1641,returning_champ
1640,right
1640,middle
1640,returning_champ
1638,right
1638,middle
1638,returning_champ
1637,right
1637,middle
1637,returning_champ
1632,right
1632,middle
1632,returning_champ
1631,right
1631,middle
1631,returning_champ
1621,right
1621,middle
1621,returning_champ
1620,right
1620,middle
1620,returning_champ
1614,right
1614,middle
1614,returning_champ
1608,right
1608,middle
1608,returning_champ
1607,right
1607,middle
1607,returning_champ
1550,right
1550,middle
1550,returning_champ
1518,right
1518,middle
1518,returning_champ
1516,right
1516,middle
1516,returning_champ
1502,right
1502,middle
1502,returning_champ
1501,right
1501,middle
1501,returning_champ
1498,right
1498,middle
1498,returning_champ
1497,right
1497,middle
1497,returning_champ
1496,right
1496,middle
1496,returning_champ
1495,right
1495,middle
1495,returning_champ
1483,right
1483,middle
1483,returning_champ
1480,right
1480,middle
1480,returning_champ
1479,right
1479,middle
1479,returning_champ
1478,right
1478,middle
1478,returning_champ
1469,right
1469,middle
1469,returning_champ
1463,right
1463,middle
1463,returning_champ
1455,right
1455,middle
1455,returning_champ
1454,right
1454,middle
1454,returning_champ
1448,right
1448,middle
1448,returning_champ
1447,right
1447,middle
1447,returning_champ
1446,right
1446,middle
1446,returning_champ
1433,right
1433,middle
1433,returning_champ
1432,right
1432,middle
1432,returning_champ
1431,right
1431,middle
1431,returning_champ
1425,right
1425,middle
1425,returning_champ
1424,right
1424,middle
1424,returning_champ
1409,right
1409,middle
1409,returning_champ
1407,right
1407,middle
1407,returning_champ
1406,right
1406,middle
1406,returning_champ
1405,right
1405,middle
1405,returning_champ
1404,right
1404,middle
1404,returning_champ
1392,right
1392,middle
1392,returning_champ
1391,right
1391,middle
1391,returning_champ
1390,right
1390,middle
1390,returning_champ
1384,right
1384,middle
1384,returning_champ
1383,right
1383,middle
1383,returning_champ
1382,right
1382,middle
1382,returning_champ
1381,right
1381,middle
1381,returning_champ
1380,right
1380,middle
1380,returning_champ
1379,right
1379,middle
1379,returning_champ
1378,right
1378,middle
1378,returning_champ
1365,right
1365,middle
1365,returning_champ
1364,right
1364,middle
1364,returning_champ
1363,right
1363,middle
1363,returning_champ
1351,right
1351,middle
1351,returning_champ
1350,right
1350,middle
1350,returning_champ
1340,right
1340,middle
1340,returning_champ
1334,right
1334,middle
1334,returning_champ
1322,right
1322,middle
1322,returning_champ
1321,right
1321,middle
1321,returning_champ
1320,right
1320,middle
1320,returning_champ
1319,right
1319,middle
1319,returning_champ
1318,right
1318,middle
1318,returning_champ
1310,right
1310,middle
1310,returning_champ
1308,right
1308,middle
1308,returning_champ
1307,right
1307,middle
1307,returning_champ
1301,right
1301,middle
1301,returning_champ
1299,right
1299,middle
1299,returning_champ
1296,right
1296,middle
1296,returning_champ
1294,right
1294,middle
1294,returning_champ
1292,right
1292,middle
1292,returning_champ
1290,right
1290,middle
1290,returning_champ
1289,right
1289,middle
1289,returning_champ
1288,right
1288,middle
1288,returning_champ
1287,right
1287,middle
1287,returning_champ
1286,right
1286,middle
1286,returning_champ
1277,right
1277,middle
1277,returning_champ
1276,right
1276,middle
1276,returning_champ
1274,right
1274,middle
1274,returning_champ
1273,right
1273,middle
1273,returning_champ
1272,right
1272,middle
1272,returning_champ
1266,right
1266,middle
1266,returning_champ
1263,right
1263,middle
1263,returning_champ
1262,right
1262,middle
1262,returning_champ
1257,right
1257,middle
1257,returning_champ
1256,right
1256,middle
1256,returning_champ
1255,right
1255,middle
1255,returning_champ
1254,right
1254,middle
1254,returning_champ
1253,right
1253,middle
1253,returning_champ
1252,right
1252,middle
1252,returning_champ
1251,right
1251,middle
1251,returning_champ
1236,right
1236,middle
1236,returning_champ
1235,right
1235,middle
1235,returning_champ
1234,right
1234,middle
1234,returning_champ
1233,right
1233,middle
1233,returning_champ
1232,right
1232,middle
1232,returning_champ
1175,right
1175,middle
1175,returning_champ
1174,right
1174,middle
1174,returning_champ
1173,right
1173,middle
1173,returning_champ
1172,right
1172,middle
1172,returning_champ
1171,right
1171,middle
1171,returning_champ
1170,right
1170,middle
1170,returning_champ
1164,right
1164,middle
1164,returning_champ
1158,right
1158,middle
1158,returning_champ
1157,right
1157,middle
1157,returning_champ
1156,right
1156,middle
1156,returning_champ
1130,right
1130,middle
1130,returning_champ
1125,right
1125,middle
1125,returning_champ
1118,right
1118,middle
1118,returning_champ
1116,right
1116,middle
1116,returning_champ
1114,right
1114,middle
1114,returning_champ
1110,right
1110,middle
1110,returning_champ
1111,right
1111,middle
1111,returning_champ
1107,right
1107,middle
1107,returning_champ
1106,right
1106,middle
1106,returning_champ
1099,right
1099,middle
1099,returning_champ
1082,right
1082,middle
1082,returning_champ
1080,right
1080,middle
1080,returning_champ
1078,right
1078,middle
1078,returning_champ
1071,right
1071,middle
1071,returning_champ
1068,right
1068,middle
1068,returning_champ
1060,right
1060,middle
1060,returning_champ
1058,right
1058,middle
1058,returning_champ
1052,right
1052,middle
1052,returning_champ
1051,right
1051,middle
1051,returning_champ
1048,right
1048,middle
1048,returning_champ
1043,right
1043,middle
1043,returning_champ
1041,right
1041,middle
1041,returning_champ
1040,right
1040,middle
1040,returning_champ
1038,right
1038,middle
1038,returning_champ
1024,right
1024,middle
1024,returning_champ
1023,right
1023,middle
1023,returning_champ
1019,right
1019,middle
1019,returning_champ
1017,right
1017,middle
1017,returning_champ
1014,right
1014,middle
1014,returning_champ
1013,right
1013,middle
1013,returning_champ
995,right
995,middle
995,returning_champ
993,right
993,middle
993,returning_champ
986,right
986,middle
986,returning_champ
984,right
984,middle
984,returning_champ
983,right
983,middle
983,returning_champ
980,right
980,middle
980,returning_champ
979,right
979,middle
979,returning_champ
977,right
977,middle
977,returning_champ
975,right
975,middle
975,returning_champ
973,right
973,middle
973,returning_champ
971,right
971,middle
971,returning_champ
969,right
969,middle
969,returning_champ
968,right
968,middle
968,returning_champ
966,right
966,middle
966,returning_champ
965,right
965,middle
965,returning_champ
962,right
962,middle
962,returning_champ
959,right
959,middle
959,returning_champ
958,right
958,middle
958,returning_champ
956,right
956,middle
956,returning_champ
954,right
954,middle
954,returning_champ
950,right
950,middle
950,returning_champ
949,right
949,middle
949,returning_champ
946,right
946,middle
946,returning_champ
944,right
944,middle
944,returning_champ
943,right
943,middle
943,returning_champ
938,right
938,middle
938,returning_champ
936,right
936,middle
936,returning_champ
933,right
933,middle
933,returning_champ
930,right
930,middle
930,returning_champ
927,right
927,middle
927,returning_champ
923,right
923,middle
923,returning_champ
918,right
918,middle
918,returning_champ
917,right
917,middle
917,returning_champ
915,right
915,middle
915,returning_champ
913,right
913,middle
913,returning_champ
910,right
910,middle
910,returning_champ
906,right
906,middle
906,returning_champ
904,right
904,middle
904,returning_champ
901,right
901,middle
901,returning_champ
898,right
898,middle
898,returning_champ
891,right
891,middle
891,returning_champ
892,right
892,middle
892,returning_champ
887,right
887,middle
887,returning_champ
885,right
885,middle
885,returning_champ
882,right
882,middle
882,returning_champ
879,right
879,middle
879,returning_champ
876,right
876,middle
876,returning_champ
873,right
873,middle
873,returning_champ
871,right
871,middle
871,returning_champ
869,right
869,middle
869,returning_champ
858,right
858,middle
858,returning_champ
856,right
856,middle
856,returning_champ
853,right
853,middle
853,returning_champ
851,right
851,middle
851,returning_champ
849,right
849,middle
849,returning_champ
844,right
844,middle
844,returning_champ
843,right
843,middle
843,returning_champ
840,right
840,middle
840,returning_champ
837,right
837,middle
837,returning_champ
836,right
836,middle
836,returning_champ
831,right
831,middle
831,returning_champ
829,right
829,middle
829,returning_champ
827,right
827,middle
827,returning_champ
824,right
824,middle
824,returning_champ
822,right
822,middle
822,returning_champ
817,right
817,middle
817,returning_champ
814,right
814,middle
814,returning_champ
811,right
811,middle
811,returning_champ
809,right
809,middle
809,returning_champ
808,right
808,middle
808,returning_champ
804,right
804,middle
804,returning_champ
799,right
799,middle
799,returning_champ
796,right
796,middle
796,returning_champ
794,right
794,middle
794,returning_champ
791,right
791,middle
791,returning_champ
787,right
787,middle
787,returning_champ
784,right
784,middle
784,returning_champ
782,right
782,middle
782,returning_champ
779,right
779,middle
779,returning_champ
778,right
778,middle
778,returning_champ
774,right
774,middle
774,returning_champ
772,right
772,middle
772,returning_champ
769,right
769,middle
769,returning_champ
767,right
767,middle
767,returning_champ
765,right
765,middle
765,returning_champ
760,right
760,middle
760,returning_champ
758,right
758,middle
758,returning_champ
756,right
756,middle
756,returning_champ
753,right
753,middle
753,returning_champ
752,right
752,middle
752,returning_champ
748,right
748,middle
748,returning_champ
746,right
746,middle
746,returning_champ
743,right
743,middle
743,returning_champ
741,right
741,middle
741,returning_champ
740,right
740,middle
740,returning_champ
733,right
733,middle
733,returning_champ
730,right
730,middle
730,returning_champ
726,right
726,middle
726,returning_champ
722,right
722,middle
722,returning_champ
720,right
720,middle
720,returning_champ
714,right
714,middle
714,returning_champ
711,right
711,middle
711,returning_champ
707,right
707,middle
707,returning_champ
705,right
705,middle
705,returning_champ
703,right
703,middle
703,returning_champ
699,right
699,middle
699,returning_champ
697,right
697,middle
697,returning_champ
694,right
694,middle
694,returning_champ
691,right
691,middle
691,returning_champ
690,right
690,middle
690,returning_champ
687,right
687,middle
687,returning_champ
686,right
686,middle
686,returning_champ
683,right
683,middle
683,returning_champ
681,right
681,middle
681,returning_champ
679,right
679,middle
679,returning_champ
676,right
676,middle
676,returning_champ
675,right
675,middle
675,returning_champ
674,right
674,middle
674,returning_champ
671,right
671,middle
671,returning_champ
669,right
669,middle
669,returning_champ
666,right
666,middle
666,returning_champ
665,right
665,middle
665,returning_champ
662,right
662,middle
662,returning_champ
661,right
661,middle
661,returning_champ
658,right
658,middle
658,returning_champ
655,right
655,middle
655,returning_champ
653,right
653,middle
653,returning_champ
651,right
651,middle
651,returning_champ
648,right
648,middle
648,returning_champ
646,right
646,middle
646,returning_champ
643,right
643,middle
643,returning_champ
641,right
641,middle
641,returning_champ
639,right
639,middle
639,returning_champ
637,right
637,middle
637,returning_champ
634,right
634,middle
634,returning_champ
630,right
630,middle
630,returning_champ
627,right
627,middle
627,returning_champ
625,right
625,middle
625,returning_champ
623,right
623,middle
623,returning_champ
620,right
620,middle
620,returning_champ
616,right
616,middle
616,returning_champ
613,right
613,middle
613,returning_champ
615,right
615,middle
615,returning_champ
610,right
610,middle
610,returning_champ
608,right
608,middle
608,returning_champ
605,right
605,middle
605,returning_champ
603,right
603,middle
603,returning_champ
601,right
601,middle
601,returning_champ
599,right
599,middle
599,returning_champ
598,right
598,middle
598,returning_champ
595,right
595,middle
595,returning_champ
594,right
594,middle
594,returning_champ
592,right
592,middle
592,returning_champ
590,right
590,middle
590,returning_champ
588,right
588,middle
588,returning_champ
585,right
585,middle
585,returning_champ
583,right
583,middle
583,returning_champ
581,right
581,middle
581,returning_champ
579,right
579,middle
579,returning_champ
578,right
578,middle
578,returning_champ
575,right
575,middle
575,returning_champ
573,right
573,middle
573,returning_champ
571,right
571,middle
571,returning_champ
569,right
569,middle
569,returning_champ
567,right
567,middle
567,returning_champ
563,right
563,middle
563,returning_champ
558,right
558,middle
558,returning_champ
555,right
555,middle
555,returning_champ
552,right
552,middle
552,returning_champ
550,right
550,middle
550,returning_champ
544,right
544,middle
544,returning_champ
542,right
542,middle
542,returning_champ
540,right
540,middle
540,returning_champ
538,right
538,middle
538,returning_champ
535,right
535,middle
535,returning_champ
532,right
532,middle
532,returning_champ
530,right
530,middle
530,returning_champ
527,right
527,middle
527,returning_champ
523,right
523,middle
523,returning_champ
521,right
521,middle
521,returning_champ
519,right
519,middle
519,returning_champ
517,right
517,middle
517,returning_champ
515,right
515,middle
515,returning_champ
513,right
513,middle
513,returning_champ
512,right
512,middle
512,returning_champ
509,right
509,middle
509,returning_champ
507,right
507,middle
507,returning_champ
506,right
506,middle
506,returning_champ
503,right
503,middle
